pair_id,solo_accuracy,solo_precision,solo_recall,solo_f1,similarity,fedavg_accuracy,fedavg_precision,fedavg_recall,fedavg_f1,fedprox_accuracy,fedprox_precision,fedprox_recall,fedprox_f1,scaffold_accuracy,scaffold_precision,scaffold_recall,scaffold_f1,fedov_accuracy,fedov_precision,fedov_recall,fedov_f1,combined_accuracy,combined_precision,combined_recall,combined_f1
07358_96838,0.05555555555555555,0.011111111111111112,0.05555555555555555,0.018518518518518517,0.9974587,0.05555555555555555,0.013888888888888888,0.05555555555555555,0.022222222222222223,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.005555555555555556,0.05555555555555555,0.010101010101010102,0.1111111111111111,0.09259259259259259,0.1111111111111111,0.1,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.05925925925925926
01631_06821,0.5,0.25,0.5,0.3333333333333333,0.9979112,0.5606060606060606,0.5906593406593407,0.5606060606060606,0.52090112640801,0.5757575757575758,0.607843137254902,0.5757575757575758,0.5416666666666666,0.5,0.5,0.5,0.43088581134047554,0.5,0.5,0.5,0.4857142857142857,0.4090909090909091,0.37625,0.4090909090909091,0.36710105729038606
50874_59860,0.32,0.3089983022071307,0.32,0.31006493506493504,0.99770415,0.5,0.5,0.5,0.4900040799673603,0.46,0.4565972222222222,0.46,0.44920440636474906,0.5,0.25,0.5,0.33333333333333326,0.5,0.5,0.5,0.4900040799673603,0.52,0.5201288244766505,0.52,0.5192307692307692
47037_48693,0.4715447154471545,0.5208924182265078,0.4715447154471545,0.49499169024839423,0.99745524,0.5934959349593496,0.5582387507043387,0.5934959349593496,0.5753276920524308,0.5934959349593496,0.5582387507043387,0.5934959349593496,0.5753276920524308,0.7642276422764228,0.6932341187818658,0.7642276422764228,0.6947940414103245,0.7154471544715447,0.5859265489206616,0.7154471544715447,0.6442415135051823,0.3821138211382114,0.4840108401084011,0.3821138211382114,0.42706838833094213
92980_95700,0.5853658536585366,0.5509169264624977,0.5853658536585366,0.5574587331905467,0.9977498,0.5609756097560976,0.5182926829268293,0.5609756097560976,0.5288057190916737,0.5691056910569106,0.5254347111274443,0.5691056910569106,0.5348422240761643,0.6341463414634146,0.40214158239143366,0.6341463414634146,0.49217327994175464,0.6341463414634146,0.40214158239143366,0.6341463414634146,0.49217327994175464,0.5609756097560976,0.5241844568115528,0.5609756097560976,0.5339332525946252
16637_21987,1.0,1.0,1.0,1.0,0.997681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,0.9796348314606741,0.9791666666666666,0.9779829545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13025_13576,0.4541284403669725,0.4493348623853211,0.4541284403669725,0.34374511058957397,0.9975456,0.43577981651376146,0.38506880733944954,0.43577981651376146,0.32168612271023195,0.4541284403669725,0.4493348623853211,0.4541284403669725,0.34374511058957397,0.463302752293578,0.21464944028280447,0.463302752293578,0.2933766644617641,0.4541284403669725,0.39088194564652934,0.4541284403669725,0.30461246342392784,0.46788990825688076,0.49272995198935216,0.46788990825688076,0.37877153704226235
26267_29267,0.2342857142857143,0.6001680672268908,0.2342857142857143,0.32361904761904764,0.9976653,0.9028571428571428,0.913794527620031,0.9028571428571428,0.9072228073871218,0.8685714285714285,0.8604670912951169,0.8685714285714285,0.8641503833786791,0.12,0.0144,0.12,0.025714285714285714,0.88,0.7744000000000001,0.88,0.8238297872340425,0.52,0.8452105263157895,0.52,0.5972060123784262
20877_33469,1.0,1.0,1.0,1.0,0.9974672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8389261744966443,0.7037971262555741,0.8389261744966443,0.765443589869201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47351_49696,0.9259259259259259,0.8573388203017833,0.9259259259259259,0.8903133903133904,0.9974833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07407407407407407,0.0054869684499314125,0.07407407407407407,0.010217113665389528,0.9259259259259259,0.8573388203017833,0.9259259259259259,0.8903133903133904,1.0,1.0,1.0,1.0
09164_66467,0.0,0.0,0.0,0.0,0.99800605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13576_21951,0.08208955223880597,0.26430129025846094,0.08208955223880597,0.09605230658431252,0.9974773,0.08208955223880597,0.27634670683280843,0.08208955223880597,0.10486966206278296,0.09701492537313433,0.2915070664377229,0.09701492537313433,0.10169204104789337,0.8507462686567164,0.7237692136333259,0.8507462686567164,0.7821376986037554,0.8507462686567164,0.9253731343283582,0.8507462686567164,0.8684462303865288,0.6268656716417911,0.8305768455022187,0.6268656716417911,0.6804541124166402
70136_77347,0.573170731707317,0.5727971874313338,0.573170731707317,0.5722150011468767,0.99755657,0.6097560975609756,0.6121951219512195,0.6097560975609756,0.6050430069518087,0.573170731707317,0.5735402808573541,0.573170731707317,0.5691228250533296,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.573170731707317,0.5743269776168245,0.573170731707317,0.57298026795529,0.573170731707317,0.5771665801764401,0.573170731707317,0.5709406937329562
56510_90678,1.0,1.0,1.0,1.0,0.9979546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90614_90794,0.40350877192982454,0.32556924225457257,0.40350877192982454,0.33287165281625114,0.99752593,0.5263157894736842,0.5274911845370249,0.5263157894736842,0.5254399480982888,0.5614035087719298,0.5612719298245614,0.5614035087719298,0.5597755601499883,0.543859649122807,0.5769781596849266,0.543859649122807,0.4756335282651072,0.5087719298245614,0.25884887657740846,0.5087719298245614,0.34312525499796004,0.5263157894736842,0.5378898635477584,0.5263157894736842,0.46313572629362104
90678_95000,1.0,1.0,1.0,1.0,0.99763215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
00431_20864,1.0,1.0,1.0,1.0,0.9977637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7551020408163265,0.5701790920449813,0.7551020408163265,0.6497389653535832,0.7551020408163265,0.5701790920449813,0.7551020408163265,0.6497389653535832,1.0,1.0,1.0,1.0
85024_90801,1.0,1.0,1.0,1.0,0.9974584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.057692307692307696,0.0033284023668639054,0.057692307692307696,0.006293706293706293,0.9423076923076923,0.8879437869822484,0.9423076923076923,0.9143183549124143,1.0,1.0,1.0,1.0
46216_99084,0.4594594594594595,0.8463726884779517,0.4594594594594595,0.5955955955955956,0.99757683,0.7027027027027027,0.8783783783783784,0.7027027027027027,0.7807807807807807,0.7027027027027027,0.8783783783783784,0.7027027027027027,0.7807807807807807,0.08108108108108109,0.6322204557498675,0.08108108108108109,0.10257626047099731,0.9459459459459459,0.8948137326515704,0.9459459459459459,0.9196696696696697,0.9459459459459459,0.8948137326515704,0.9459459459459459,0.9196696696696697
38770_97405,0.7466307277628033,0.5736735420405258,0.7466307277628033,0.6528616076596166,0.99781024,0.7574123989218329,0.5736735420405258,0.7574123989218329,0.6528616076596166,0.7574123989218329,0.5736735420405258,0.7574123989218329,0.6528616076596166,0.7574123989218329,0.5736735420405258,0.7574123989218329,0.6528616076596166,0.7574123989218329,0.5736735420405258,0.7574123989218329,0.6528616076596166,0.7574123989218329,0.5736735420405258,0.7574123989218329,0.6528616076596166
70380_70453,0.24427480916030533,0.6444573514769333,0.24427480916030533,0.21209560000482205,0.9975951,0.816793893129771,0.6671522638540878,0.816793893129771,0.7344281223939957,0.816793893129771,0.6671522638540878,0.816793893129771,0.7344281223939957,0.816793893129771,0.6671522638540878,0.816793893129771,0.7344281223939957,0.5267175572519084,0.7515490641257128,0.5267175572519084,0.5777260879989481,0.7251908396946565,0.7996275103231103,0.7251908396946565,0.750046028126726
30153_94301,0.38181818181818183,0.38107226107226105,0.38181818181818183,0.37688751926040065,0.9974661,0.6909090909090909,0.6919775260200792,0.6909090909090909,0.6893636363636365,0.6909090909090909,0.6919775260200792,0.6909090909090909,0.6893636363636365,0.5636363636363636,0.635964035964036,0.5636363636363636,0.5121212121212121,0.6545454545454545,0.6888311688311688,0.6545454545454545,0.6429286067193676,0.6545454545454545,0.677120063035556,0.6545454545454545,0.6472324046920821
74412_90913,0.9328358208955224,0.9380921479558728,0.9328358208955224,0.9277728044096453,0.9980677,0.9552238805970149,0.9576226012793175,0.9552238805970149,0.9531534985622347,0.9552238805970149,0.9576226012793175,0.9552238805970149,0.9531534985622347,0.7910447761194029,0.6257518378257964,0.7910447761194029,0.6987562189054726,1.0,1.0,1.0,1.0,0.9626865671641791,0.9643673524270541,0.9626865671641791,0.9612873555777632
19868_29267,0.39644970414201186,0.547149504460769,0.39644970414201186,0.30512182544112876,0.9979024,0.5443786982248521,0.5741377924674255,0.5443786982248521,0.5539882261367672,0.5680473372781065,0.6252698507810485,0.5680473372781065,0.577557320974977,0.650887573964497,0.4236546339413886,0.650887573964497,0.5132446819791733,0.6686390532544378,0.6713066252788825,0.6686390532544378,0.669880390134448,0.5739644970414202,0.5840009103322714,0.5739644970414202,0.5782993472750203
70478_72055,0.16666666666666666,0.027777777777777776,0.16666666666666666,0.047619047619047616,0.9981701,0.3888888888888889,0.6416666666666667,0.3888888888888889,0.46042363433667777,0.3888888888888889,0.6416666666666667,0.3888888888888889,0.46042363433667777,0.7222222222222222,0.6770833333333334,0.7222222222222222,0.6989247311827957,0.7222222222222222,0.6770833333333334,0.7222222222222222,0.6989247311827957,0.7222222222222222,0.6770833333333334,0.7222222222222222,0.6989247311827957
47351_91829,0.9814814814814815,0.9818518518518518,0.9814814814814815,0.980546202768425,0.9983208,0.9814814814814815,0.9818518518518518,0.9814814814814815,0.980546202768425,0.9814814814814815,0.9818518518518518,0.9814814814814815,0.980546202768425,0.09259259259259259,0.008573388203017831,0.09259259259259259,0.015693659761456372,0.9074074074074074,0.8233882030178327,0.9074074074074074,0.8633585041352032,0.9814814814814815,0.9818518518518518,0.9814814814814815,0.980546202768425
04039_40204,1.0,1.0,1.0,1.0,0.9982902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34615384615384615,0.4911242603550296,0.34615384615384615,0.3972518709360815,1.0,1.0,1.0,1.0,0.9615384615384616,0.967032967032967,0.9615384615384616,0.962524654832347
20864_26160,0.46774193548387094,0.480510752688172,0.46774193548387094,0.4258260613785665,0.99756193,0.5645161290322581,0.561405529953917,0.5645161290322581,0.5506517445687953,0.5483870967741935,0.5432542346112844,0.5483870967741935,0.5310554612337295,0.46774193548387094,0.2187825182101977,0.46774193548387094,0.29812123360510456,0.45161290322580644,0.44072056975282786,0.45161290322580644,0.35825652841781874,0.5483870967741935,0.6255534471853257,0.5483870967741935,0.49758064516129036
45174_99501,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.9978483,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.5,0.7692307692307693,0.5,0.3976608187134503,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156,0.5714285714285714,0.32653061224489793,0.5714285714285714,0.4155844155844156
23173_26267,0.5754716981132075,0.565146750524109,0.5754716981132075,0.5678352796249041,0.9975767,0.6226415094339622,0.609386396067861,0.6226415094339622,0.5858299337072922,0.6226415094339622,0.609386396067861,0.6226415094339622,0.5858299337072922,0.5943396226415094,0.5874028856825749,0.5943396226415094,0.5895608508792051,0.6132075471698113,0.6118107030548068,0.6132075471698113,0.6124551023796831,0.6415094339622641,0.6336024985915771,0.6415094339622641,0.6117468298910531
00944_45808,0.5562130177514792,0.5522248158804264,0.5562130177514792,0.5470680634880161,0.99776506,0.6153846153846154,0.6206210104944282,0.6153846153846154,0.6153846153846154,0.621301775147929,0.6259307891762516,0.621301775147929,0.6214343725655943,0.5207100591715976,0.500301253574576,0.5207100591715976,0.45939538534793745,0.5976331360946746,0.6047240165693868,0.5976331360946746,0.5970412543251304,0.5325443786982249,0.5223587334567957,0.5325443786982249,0.4940010293299539
21564_49658,1.0,1.0,1.0,1.0,0.9974967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6895161290322581,0.75,0.7184873949579832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37545_43893,0.5384615384615384,0.4513073133762789,0.5384615384615384,0.4507918552036199,0.99758786,0.5846153846153846,0.5714529914529914,0.5846153846153846,0.571198706446079,0.5692307692307692,0.5526139764126035,0.5692307692307692,0.5522853957636567,0.5846153846153846,0.3417751479289941,0.5846153846153846,0.4313666915608663,0.46153846153846156,0.46435996435996435,0.46153846153846156,0.46284382284382286,0.5692307692307692,0.5352499352499352,0.5692307692307692,0.5160007041013905
20497_33745,0.4418604651162791,0.8440377139739479,0.4418604651162791,0.5505082220211803,0.9975723,0.43023255813953487,0.8653053480913109,0.43023255813953487,0.5411438099799549,0.4418604651162791,0.8559194437784704,0.4418604651162791,0.5547893966498618,0.9244186046511628,0.8545497566252028,0.9244186046511628,0.8881121337736246,0.9244186046511628,0.8545497566252028,0.9244186046511628,0.8881121337736246,0.5058139534883721,0.9095601948768699,0.5058139534883721,0.608416167096311
82143_88706,0.5384615384615384,0.5411605937921729,0.5384615384615384,0.5351648351648352,0.9979217,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5230769230769231,0.523324592074592,0.5230769230769231,0.5230769230769231,0.4461538461538462,0.4338461538461539,0.4461538461538462,0.42485207100591715,0.5230769230769231,0.527157598499062,0.5230769230769231,0.514824468970107,0.49230769230769234,0.4939962476547842,0.49230769230769234,0.4835228218068881
20890_26329,0.5120481927710844,0.5217151625369402,0.5120481927710844,0.5028435861482333,0.997465,0.6024096385542169,0.610069038198755,0.6024096385542169,0.6005584976308552,0.6325301204819277,0.648448573706591,0.6325301204819277,0.6278915376114241,0.46987951807228917,0.4702124724718059,0.46987951807228917,0.3728517308098792,0.572289156626506,0.5784841493634111,0.572289156626506,0.5706564944476346,0.5783132530120482,0.5783132530120482,0.5783132530120482,0.5783132530120482
73161_76677,1.0,1.0,1.0,1.0,0.99760294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37,0.7922340425531915,0.37,0.26416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47698_48237,1.0,1.0,1.0,1.0,0.9974961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35365853658536583,0.12507436049970255,0.35365853658536583,0.18479455064820918,0.8658536585365854,0.8889100609756098,0.8658536585365854,0.8564617070065955,1.0,1.0,1.0,1.0
37996_48606,1.0,1.0,1.0,1.0,0.9979902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,0.9715686274509804,0.9705882352941176,0.9692035006092833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21772_46249,0.08333333333333333,0.006944444444444444,0.08333333333333333,0.012820512820512822,0.99749476,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.16666666666666666,0.21666666666666667,0.16666666666666666,0.13419913419913418,0.08333333333333333,0.007575757575757576,0.08333333333333333,0.013888888888888888,0.16666666666666666,0.5075757575757576,0.16666666666666666,0.15674603174603174
30669_61044,0.5074626865671642,0.5061885693483801,0.5074626865671642,0.5012294459903871,0.99758005,0.5373134328358209,0.5469546676555113,0.5373134328358209,0.5207014410112842,0.4925373134328358,0.4944029850746269,0.4925373134328358,0.479818950360977,0.5,0.5005589090096132,0.5,0.4995821028584164,0.5149253731343284,0.5196824864441835,0.5149253731343284,0.5015487790848783,0.5298507462686567,0.5299621296502562,0.5298507462686567,0.5298769311338047
56635_66072,1.0,1.0,1.0,1.0,0.99852574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.5776,0.76,0.6563636363636364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98228_98333,0.525,0.53625,0.525,0.5276869893148962,0.99770355,0.525,0.53625,0.525,0.5276869893148962,0.525,0.53625,0.525,0.5276869893148962,0.725,0.7496212121212121,0.725,0.7258599124452783,0.75,0.8425925925925926,0.75,0.7436868686868687,0.5,0.5075187969924813,0.5,0.5025252525252525
00944_86791,0.13829787234042554,0.019126301493888637,0.13829787234042554,0.03360509047524359,0.99754125,0.2127659574468085,0.8823673269748105,0.2127659574468085,0.17304642166344295,0.1702127659574468,0.8814589665653496,0.1702127659574468,0.09612462006079027,0.5,0.7859090909090909,0.5,0.5728253968253968,0.8617021276595744,0.7425305568130375,0.8617021276595744,0.7976899696048633,0.4148936170212766,0.8032236616334935,0.4148936170212766,0.47916902027239067
20864_26329,0.27007299270072993,0.8050264079283129,0.27007299270072993,0.38996598077748784,0.9974927,0.1897810218978102,0.7543761511699297,0.1897810218978102,0.2862894678538709,0.1897810218978102,0.7543761511699297,0.1897810218978102,0.2862894678538709,0.0948905109489051,0.9451448794514489,0.0948905109489051,0.07694271084618616,0.9416058394160584,0.8866215568224199,0.9416058394160584,0.9132868668020416,0.5328467153284672,0.8816576406875443,0.5328467153284672,0.6512052996381034
40866_90689,0.8695652173913043,0.8754979235528435,0.8695652173913043,0.8708592132505176,0.99805737,0.8913043478260869,0.8907608695652174,0.8913043478260869,0.8905785935999642,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.7391304347826086,0.7921325051759834,0.7391304347826086,0.7431055900621119,0.717391304347826,0.7251144164759726,0.717391304347826,0.6855029201817002,0.8695652173913043,0.8754979235528435,0.8695652173913043,0.8708592132505176
53295_53977,1.0,1.0,1.0,1.0,0.9979228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8529411764705882,0.7275086505190311,0.8529411764705882,0.7852474323062557,0.8823529411764706,0.8966131907308378,0.8823529411764706,0.846932321315623,1.0,1.0,1.0,1.0
29470_49877,0.0,0.0,0.0,0.0,0.99932957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72738_86791,1.0,1.0,1.0,1.0,0.9978212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6176470588235294,0.7013015732608833,0.6176470588235294,0.6541990381058085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39500_66803,1.0,1.0,1.0,1.0,0.9977898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6607142857142857,0.4365433673469387,0.6607142857142857,0.5257296466973885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20864_33745,0.5934065934065934,0.7303465765004227,0.5934065934065934,0.6547934823796894,0.99746656,0.8681318681318682,0.7716727716727717,0.8681318681318682,0.817065287653523,0.8681318681318682,0.7716727716727717,0.8681318681318682,0.817065287653523,0.12087912087912088,0.014611761864509116,0.12087912087912088,0.026071967248437838,0.8791208791208791,0.7728535201062674,0.8791208791208791,0.8225692436218751,0.9340659340659341,0.9304029304029304,0.9340659340659341,0.9275440007147323
72055_99501,0.625,0.390625,0.625,0.4807692307692308,0.9978771,0.625,0.390625,0.625,0.4807692307692308,0.625,0.390625,0.625,0.4807692307692308,0.875,0.8958333333333334,0.875,0.8681818181818182,0.625,0.390625,0.625,0.4807692307692308,0.625,0.390625,0.625,0.4807692307692308
00944_22199,1.0,1.0,1.0,1.0,0.99753654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.650887573964497,0.4236546339413886,0.650887573964497,0.5132446819791733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22848_33745,0.45348837209302323,0.8860515236567763,0.45348837209302323,0.5598726340624057,0.99766314,0.46511627906976744,0.8208311712816643,0.46511627906976744,0.5833285100767477,0.4941860465116279,0.8448794422631631,0.4941860465116279,0.6066055674568085,0.9244186046511628,0.8545497566252028,0.9244186046511628,0.8881121337736246,0.9244186046511628,0.8545497566252028,0.9244186046511628,0.8881121337736246,0.38372093023255816,0.9153629316420013,0.38372093023255816,0.480482503803521
35343_35467,0.48322147651006714,0.49463450027208417,0.48322147651006714,0.48631413485438735,0.99771255,0.4899328859060403,0.5064383412017427,0.4899328859060403,0.49251177344569913,0.5100671140939598,0.5279459682910222,0.5100671140939598,0.512321711628921,0.4563758389261745,0.49339358762211155,0.4563758389261745,0.4409180363966659,0.4228187919463087,0.1787757308229359,0.4228187919463087,0.25129796125110804,0.42953020134228187,0.4330071965715209,0.42953020134228187,0.43110022968591116
04608_35694,1.0,1.0,1.0,1.0,0.99807644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17391304347826086,0.9586956521739131,0.17391304347826086,0.2337060041407867,0.9565217391304348,0.9149338374291116,0.9565217391304348,0.9352657004830917,1.0,1.0,1.0,1.0
44432_44853,0.43617021276595747,0.501020110754882,0.43617021276595747,0.39691916287660967,0.997689,0.43617021276595747,0.4878444656151865,0.43617021276595747,0.4155320369624394,0.43617021276595747,0.4878444656151865,0.43617021276595747,0.4155320369624394,0.5531914893617021,0.5029323513366067,0.5531914893617021,0.4988532514731308,0.5319148936170213,0.5617839607201309,0.5319148936170213,0.534886862546437,0.43617021276595747,0.513190189034995,0.43617021276595747,0.38116406675706155
